case_name,contact_method,contact_parameter_name,contact_parameter_value,mesh_label,group_label,contact_patch_length,max_average_pressure_mpa,mean_active_pressure_mpa,total_normal_force_kn,center_of_pressure_arc
penalty_contact_focused_medium_penalty_parameter_1000,penalty,penalty_parameter,1000.0,контактно-ориентированная средняя,Штрафной метод / контактно-ориентированная средняя,113.89569484801537,2.4863361201141747,1.9992028289318136,0.22770059534330692,2.0250467969162855e-11
penalty_contact_focused_medium_penalty_parameter_10000,penalty,penalty_parameter,10000.0,контактно-ориентированная средняя,Штрафной метод / контактно-ориентированная средняя,113.89569484801537,2.4870321496450742,1.9998361791810841,0.22777273121002975,-4.503064587879635e-11
penalty_contact_focused_medium_penalty_parameter_2000,penalty,penalty_parameter,2000.0,контактно-ориентированная средняя,Штрафной метод / контактно-ориентированная средняя,113.89569484801537,2.486722705498323,1.9995540773831353,0.22774060102973448,-6.767919558114954e-11
penalty_contact_focused_medium_penalty_parameter_25,penalty,penalty_parameter,25.0,контактно-ориентированная средняя,Штрафной метод / контактно-ориентированная средняя,118.44712489362287,2.456848439923221,1.8997344788479285,0.22501808708082213,-2.3447910280083306e-11
penalty_contact_focused_medium_penalty_parameter_250,penalty,penalty_parameter,250.0,контактно-ориентированная средняя,Штрафной метод / контактно-ориентированная средняя,116.17140987081912,2.4840521227034174,1.9583538398890796,0.22750472660584675,-2.398081733190338e-12
penalty_contact_focused_medium_penalty_parameter_50,penalty,penalty_parameter,50.0,контактно-ориентированная средняя,Штрафной метод / контактно-ориентированная средняя,118.44712489362287,2.471875923784239,1.911208010783766,0.22637709395099725,-3.197442310920451e-12
penalty_contact_focused_medium_penalty_parameter_500,penalty,penalty_parameter,500.0,контактно-ориентированная средняя,Штрафной метод / контактно-ориентированная средняя,116.17140987081912,2.4855720866696625,1.9594522488847574,0.22763233032748942,-9.592326932761353e-12
penalty_contact_focused_medium_penalty_parameter_5000,penalty,penalty_parameter,5000.0,контактно-ориентированная средняя,Штрафной метод / контактно-ориентированная средняя,113.89569484801537,2.48695477353067,1.9997655567678878,0.22776468762120688,8.233413950620161e-11
penalty_contact_focused_very_coarse_penalty_parameter_10,penalty,penalty_parameter,10.0,контактно-ориентированная очень грубая,Штрафной метод / контактно-ориентированная очень грубая,115.80990299835662,2.413804290059431,1.909831728071036,0.22117742717109048,2.665601073204016e-08
penalty_contact_focused_very_coarse_penalty_parameter_100,penalty,penalty_parameter,100.0,контактно-ориентированная очень грубая,Штрафной метод / контактно-ориентированная очень грубая,110.14289412657583,2.480696230892931,2.0632980364022555,0.22725761717502543,5.3149218359749284e-08
penalty_contact_focused_very_coarse_penalty_parameter_1000,penalty,penalty_parameter,1000.0,контактно-ориентированная очень грубая,Штрафной метод / контактно-ориентированная очень грубая,110.14289412657583,2.4876790135692772,2.070005729692263,0.22799642192690028,9.776867315736126e-07
penalty_contact_focused_very_coarse_penalty_parameter_10000,penalty,penalty_parameter,10000.0,контактно-ориентированная очень грубая,Штрафной метод / контактно-ориентированная очень грубая,110.14289412657583,2.488384420757938,2.0706864240488314,0.22807139557334835,-6.376541161756677e-06
penalty_contact_focused_very_coarse_penalty_parameter_2000,penalty,penalty_parameter,2000.0,контактно-ориентированная очень грубая,Штрафной метод / контактно-ориентированная очень грубая,110.14289412657583,2.48806884815167,2.0703834063002824,0.22803802032155143,2.153778488889202e-06
penalty_contact_focused_very_coarse_penalty_parameter_25,penalty,penalty_parameter,25.0,контактно-ориентированная очень грубая,Штрафной метод / контактно-ориентированная очень грубая,115.80990299835662,2.458059004961654,1.9454023083692589,0.22529685262502291,2.99328561936818e-07
penalty_contact_focused_very_coarse_penalty_parameter_250,penalty,penalty_parameter,250.0,контактно-ориентированная очень грубая,Штрафной метод / контактно-ориентированная очень грубая,110.14289412657583,2.4853459291520608,2.0677512974221255,0.22774811223205496,3.1213485129910623e-07
penalty_contact_focused_very_coarse_penalty_parameter_50,penalty,penalty_parameter,50.0,контактно-ориентированная очень грубая,Штрафной метод / контактно-ориентированная очень грубая,115.80990299835662,2.4731374436655074,1.957057836858163,0.2266466782487175,2.578635971417498e-07
penalty_contact_focused_very_coarse_penalty_parameter_500,penalty,penalty_parameter,500.0,контактно-ориентированная очень грубая,Штрафной метод / контактно-ориентированная очень грубая,110.14289412657583,2.486900688737137,2.0692519620954206,0.2279133997822852,5.053472307281481e-07
penalty_contact_focused_very_coarse_penalty_parameter_5000,penalty,penalty_parameter,5000.0,контактно-ориентированная очень грубая,Штрафной метод / контактно-ориентированная очень грубая,110.14289412657583,2.4883025450606056,2.0706103582395277,0.22806301746496752,9.892771934971734e-07
